BASE_YEAR,BASE_MONTH,MANAGE_CODE_NAME,CLASS_NO_NAME,AGE_DC,VALUE
2019,6,연산도서관,언어,70,8
2019,6,연산도서관,언어,80,1
2019,6,연산도서관,역사,10,43
2019,6,연산도서관,역사,20,83
2019,6,연산도서관,역사,30,49
2019,6,연산도서관,역사,40,87
2019,6,연산도서관,역사,50,186
2019,6,연산도서관,역사,60,96
2019,6,연산도서관,역사,70,66
2019,6,연산도서관,역사,80,18
2019,6,연산도서관,예술,10,32
2019,6,연산도서관,예술,20,41
2019,6,연산도서관,예술,30,20
2019,6,연산도서관,예술,40,74
2019,6,연산도서관,예술,50,107
2019,6,연산도서관,예술,60,64
2019,6,연산도서관,예술,70,31
2019,6,연산도서관,예술,80,3
2019,6,연산도서관,자연과학,10,73
2019,6,연산도서관,자연과학,20,162
2019,6,연산도서관,자연과학,30,15
2019,6,연산도서관,자연과학,40,57
2019,6,연산도서관,자연과학,50,200
2019,6,연산도서관,자연과학,60,44
2019,6,연산도서관,자연과학,70,16
2019,6,연산도서관,자연과학,80,4
2019,6,연산도서관,종교,10,3
2019,6,연산도서관,종교,20,25
2019,6,연산도서관,종교,30,19
2019,6,연산도서관,종교,40,22
2019,6,연산도서관,종교,50,47
2019,6,연산도서관,종교,60,30
2019,6,연산도서관,종교,70,21
2019,6,연산도서관,종교,80,11
2019,6,연산도서관,철학,10,11
2019,6,연산도서관,철학,20,34
2019,6,연산도서관,철학,30,40
2019,6,연산도서관,철학,40,79
2019,6,연산도서관,철학,50,116
2019,6,연산도서관,철학,60,93
2019,6,연산도서관,철학,70,16
2019,6,연산도서관,철학,80,5
2019,6,연산도서관,총류,10,8
2019,6,연산도서관,총류,20,35
2019,6,연산도서관,총류,30,25
2019,6,연산도서관,총류,40,28
2019,6,연산도서관,총류,50,47
2019,6,연산도서관,총류,60,23
2019,6,연산도서관,총류,70,10
2019,6,연산도서관,총류,80,1
2019,6,연제도서관,기술과학,10,83
2019,6,연제도서관,기술과학,20,80
2019,6,연제도서관,기술과학,30,22
2019,6,연제도서관,기술과학,40,164
2019,6,연제도서관,기술과학,50,162
2019,6,연제도서관,기술과학,60,32
2019,6,연제도서관,기술과학,70,12
2019,6,연제도서관,기술과학,80,11
2019,6,연제도서관,문학,10,903
2019,6,연제도서관,문학,20,580
2019,6,연제도서관,문학,30,162
2019,6,연제도서관,문학,40,924
2019,6,연제도서관,문학,50,1223
2019,6,연제도서관,문학,60,172
2019,6,연제도서관,문학,70,109
2019,6,연제도서관,문학,80,131
2019,6,연제도서관,문학,90,9
2019,6,연제도서관,사회과학,10,222
2019,6,연제도서관,사회과학,20,134
2019,6,연제도서관,사회과학,30,66
2019,6,연제도서관,사회과학,40,220
2019,6,연제도서관,사회과학,50,338
2019,6,연제도서관,사회과학,60,58
2019,6,연제도서관,사회과학,70,18
2019,6,연제도서관,사회과학,80,36
2019,6,연제도서관,사회과학,90,7
2019,6,연제도서관,언어,10,117
2019,6,연제도서관,언어,20,54
2019,6,연제도서관,언어,30,24
2019,6,연제도서관,언어,40,111
2019,6,연제도서관,언어,50,99
2019,6,연제도서관,언어,60,21
2019,6,연제도서관,언어,80,16
2019,6,연제도서관,언어,90,1
2019,6,연제도서관,역사,10,158
2019,6,연제도서관,역사,20,105
2019,6,연제도서관,역사,30,28
2019,6,연제도서관,역사,40,167
2019,6,연제도서관,역사,50,268
2019,6,연제도서관,역사,60,22
2019,6,연제도서관,역사,70,29
2019,6,연제도서관,역사,80,10
2019,6,연제도서관,예술,10,86
2019,6,연제도서관,예술,20,51
2019,6,연제도서관,예술,30,12
2019,6,연제도서관,예술,40,69
2019,6,연제도서관,예술,50,142
2019,6,연제도서관,예술,60,5
2019,6,연제도서관,예술,70,3
2019,6,연제도서관,예술,80,2
2019,6,연제도서관,자연과학,10,271
2019,6,연제도서관,자연과학,20,183
2019,6,연제도서관,자연과학,30,8
2019,6,연제도서관,자연과학,40,220
2019,6,연제도서관,자연과학,50,287
2019,6,연제도서관,자연과학,60,28
2019,6,연제도서관,자연과학,70,19
2019,6,연제도서관,자연과학,80,9
2019,6,연제도서관,종교,10,25
2019,6,연제도서관,종교,20,20
2019,6,연제도서관,종교,30,3
2019,6,연제도서관,종교,40,27
2019,6,연제도서관,종교,50,42
2019,6,연제도서관,종교,60,6
2019,6,연제도서관,종교,70,12
2019,6,연제도서관,종교,80,3
2019,6,연제도서관,철학,10,42
2019,6,연제도서관,철학,20,23
2019,6,연제도서관,철학,30,21
2019,6,연제도서관,철학,40,47
2019,6,연제도서관,철학,50,80
2019,6,연제도서관,철학,60,15
2019,6,연제도서관,철학,70,9
2019,6,연제도서관,철학,80,7
2019,6,연제도서관,총류,10,85
2019,6,연제도서관,총류,20,55
2019,6,연제도서관,총류,30,7
2019,6,연제도서관,총류,40,59
2019,6,연제도서관,총류,50,97
2019,6,연제도서관,총류,60,21
2019,6,연제도서관,총류,70,2
2019,6,연제도서관,총류,80,2
2019,6,영도도서관,기술과학,10,64
2019,6,영도도서관,기술과학,100,9
2019,6,영도도서관,기술과학,20,42
2019,6,영도도서관,기술과학,30,50
2019,6,영도도서관,기술과학,40,94
2019,6,영도도서관,기술과학,50,238
2019,6,영도도서관,기술과학,60,85
2019,6,영도도서관,기술과학,70,42
2019,6,영도도서관,기술과학,80,7
2019,6,영도도서관,기술과학,90,1
2019,6,영도도서관,문학,10,584
2019,6,영도도서관,문학,100,34
2019,6,영도도서관,문학,20,430
2019,6,영도도서관,문학,30,304
2019,6,영도도서관,문학,40,480
2019,6,영도도서관,문학,50,1062
2019,6,영도도서관,문학,60,369
2019,6,영도도서관,문학,70,288
2019,6,영도도서관,문학,80,73
2019,6,영도도서관,문학,90,30
2019,6,영도도서관,사회과학,10,115
2019,6,영도도서관,사회과학,100,11
2019,6,영도도서관,사회과학,20,138
2019,6,영도도서관,사회과학,30,125
2019,6,영도도서관,사회과학,40,185
2019,6,영도도서관,사회과학,50,377
2019,6,영도도서관,사회과학,60,165
2019,6,영도도서관,사회과학,70,42
2019,6,영도도서관,사회과학,80,23
2019,6,영도도서관,사회과학,90,3
2019,6,영도도서관,언어,10,47
2019,6,영도도서관,언어,100,4
2019,6,영도도서관,언어,20,35
2019,6,영도도서관,언어,30,20
2019,6,영도도서관,언어,40,59
2019,6,영도도서관,언어,50,118
2019,6,영도도서관,언어,60,22
2019,6,영도도서관,언어,70,22
2019,6,영도도서관,언어,80,1
2019,6,영도도서관,역사,10,51
2019,6,영도도서관,역사,100,6
2019,6,영도도서관,역사,20,73
2019,6,영도도서관,역사,30,54
2019,6,영도도서관,역사,40,102
2019,6,영도도서관,역사,50,178
2019,6,영도도서관,역사,60,92
2019,6,영도도서관,역사,70,20
2019,6,영도도서관,역사,80,15
2019,6,영도도서관,역사,90,1
2019,6,영도도서관,예술,10,74
2019,6,영도도서관,예술,20,68
2019,6,영도도서관,예술,30,24
2019,6,영도도서관,예술,40,36
2019,6,영도도서관,예술,50,96
2019,6,영도도서관,예술,60,63
2019,6,영도도서관,예술,70,14
2019,6,영도도서관,예술,80,2
2019,6,영도도서관,자연과학,10,156
2019,6,영도도서관,자연과학,100,4
2019,6,영도도서관,자연과학,20,147
2019,6,영도도서관,자연과학,30,15
2019,6,영도도서관,자연과학,40,88
2019,6,영도도서관,자연과학,50,241
2019,6,영도도서관,자연과학,60,37
2019,6,영도도서관,자연과학,70,15
2019,6,영도도서관,자연과학,80,8
2019,6,영도도서관,종교,10,16
2019,6,영도도서관,종교,20,14
2019,6,영도도서관,종교,30,14
2019,6,영도도서관,종교,40,15
2019,6,영도도서관,종교,50,55
2019,6,영도도서관,종교,60,16
2019,6,영도도서관,종교,70,16
2019,6,영도도서관,종교,80,5
2019,6,영도도서관,철학,10,56
2019,6,영도도서관,철학,100,1
2019,6,영도도서관,철학,20,38
2019,6,영도도서관,철학,30,59
2019,6,영도도서관,철학,40,64
2019,6,영도도서관,철학,50,144
2019,6,영도도서관,철학,60,72
2019,6,영도도서관,철학,70,29
2019,6,영도도서관,철학,80,17
2019,6,영도도서관,철학,90,4
2019,6,영도도서관,총류,10,37
2019,6,영도도서관,총류,100,1
2019,6,영도도서관,총류,20,73
2019,6,영도도서관,총류,30,17
2019,6,영도도서관,총류,40,57
2019,6,영도도서관,총류,50,88
2019,6,영도도서관,총류,60,26
2019,6,영도도서관,총류,70,11
2019,6,영도도서관,총류,80,9
2019,6,영도도서관,총류,90,1
2019,6,영도어린이영어도서관,기술과학,10,9
2019,6,영도어린이영어도서관,기술과학,30,2
2019,6,영도어린이영어도서관,기술과학,40,6
2019,6,영도어린이영어도서관,기술과학,50,3
2019,6,영도어린이영어도서관,기술과학,60,2
2019,6,영도어린이영어도서관,문학,10,175
2019,6,영도어린이영어도서관,문학,20,32
2019,6,영도어린이영어도서관,문학,30,13
2019,6,영도어린이영어도서관,문학,40,82
2019,6,영도어린이영어도서관,문학,50,102
2019,6,영도어린이영어도서관,문학,60,23
2019,6,영도어린이영어도서관,문학,70,12
2019,6,영도어린이영어도서관,문학,80,15
2019,6,영도어린이영어도서관,사회과학,10,41
2019,6,영도어린이영어도서관,사회과학,20,1
2019,6,영도어린이영어도서관,사회과학,30,2
2019,6,영도어린이영어도서관,사회과학,40,13
2019,6,영도어린이영어도서관,사회과학,50,17
2019,6,영도어린이영어도서관,사회과학,60,2
2019,6,영도어린이영어도서관,사회과학,80,2
2019,6,영도어린이영어도서관,언어,10,94
2019,6,영도어린이영어도서관,언어,20,23
2019,6,영도어린이영어도서관,언어,30,4
2019,6,영도어린이영어도서관,언어,40,21
2019,6,영도어린이영어도서관,언어,50,35
2019,6,영도어린이영어도서관,언어,60,4
2019,6,영도어린이영어도서관,언어,70,13
2019,6,영도어린이영어도서관,언어,80,29
2019,6,영도어린이영어도서관,역사,10,3
2019,6,영도어린이영어도서관,역사,20,1
2019,6,영도어린이영어도서관,역사,50,5
2019,6,영도어린이영어도서관,역사,60,1
2019,6,영도어린이영어도서관,예술,10,4
2019,6,영도어린이영어도서관,예술,40,1
2019,6,영도어린이영어도서관,예술,60,1
2019,6,영도어린이영어도서관,자연과학,10,10
2019,6,영도어린이영어도서관,자연과학,20,12
2019,6,영도어린이영어도서관,자연과학,30,2
2019,6,영도어린이영어도서관,자연과학,40,10
2019,6,영도어린이영어도서관,자연과학,50,13
2019,6,영도어린이영어도서관,자연과학,60,2
2019,6,영도어린이영어도서관,자연과학,70,1
2019,6,영도어린이영어도서관,종교,10,2
2019,6,영도어린이영어도서관,종교,30,4
2019,6,영도어린이영어도서관,종교,50,2
2019,6,영도어린이영어도서관,종교,60,2
2019,6,영도어린이영어도서관,철학,10,1
2019,6,영도어린이영어도서관,철학,50,2
2019,6,영도어린이영어도서관,총류,10,11
2019,6,영도어린이영어도서관,총류,20,7
2019,6,영도어린이영어도서관,총류,30,4
2019,6,영도어린이영어도서관,총류,40,5
2019,6,영도어린이영어도서관,총류,50,6
2019,6,영도어린이영어도서관,총류,60,2
2019,6,영도어린이영어도서관,총류,80,7
2019,6,재송어린이도서관,기술과학,10,68
2019,6,재송어린이도서관,기술과학,20,41
2019,6,재송어린이도서관,기술과학,40,74
2019,6,재송어린이도서관,기술과학,50,114
2019,6,재송어린이도서관,기술과학,60,15
2019,6,재송어린이도서관,기술과학,70,1
2019,6,재송어린이도서관,문학,10,1745
2019,6,재송어린이도서관,문학,20,631
2019,6,재송어린이도서관,문학,30,17
2019,6,재송어린이도서관,문학,40,892
2019,6,재송어린이도서관,문학,50,1533
2019,6,재송어린이도서관,문학,60,69
2019,6,재송어린이도서관,문학,70,137
2019,6,재송어린이도서관,문학,80,50
2019,6,재송어린이도서관,사회과학,10,162
2019,6,재송어린이도서관,사회과학,20,86
2019,6,재송어린이도서관,사회과학,30,5
2019,6,재송어린이도서관,사회과학,40,141
2019,6,재송어린이도서관,사회과학,50,310
2019,6,재송어린이도서관,사회과학,60,26
2019,6,재송어린이도서관,사회과학,70,17
2019,6,재송어린이도서관,사회과학,80,5
2019,6,재송어린이도서관,언어,10,142
2019,6,재송어린이도서관,언어,20,49
2019,6,재송어린이도서관,언어,30,3
2019,6,재송어린이도서관,언어,40,108
2019,6,재송어린이도서관,언어,50,105
2019,6,재송어린이도서관,언어,70,1
2019,6,재송어린이도서관,역사,10,229
2019,6,재송어린이도서관,역사,20,181
2019,6,재송어린이도서관,역사,40,207
2019,6,재송어린이도서관,역사,50,334
2019,6,재송어린이도서관,역사,60,12
2019,6,재송어린이도서관,역사,70,9
2019,6,재송어린이도서관,역사,80,7
2019,6,재송어린이도서관,예술,10,54
2019,6,재송어린이도서관,예술,20,44
2019,6,재송어린이도서관,예술,40,52
2019,6,재송어린이도서관,예술,50,38
2019,6,재송어린이도서관,예술,80,1
2019,6,재송어린이도서관,자연과학,10,440
2019,6,재송어린이도서관,자연과학,20,234
2019,6,재송어린이도서관,자연과학,40,337
2019,6,재송어린이도서관,자연과학,50,365
2019,6,재송어린이도서관,자연과학,60,12
2019,6,재송어린이도서관,자연과학,70,12
2019,6,재송어린이도서관,자연과학,80,8
2019,6,재송어린이도서관,종교,10,34
2019,6,재송어린이도서관,종교,20,17
2019,6,재송어린이도서관,종교,40,21
2019,6,재송어린이도서관,종교,50,32
2019,6,재송어린이도서관,철학,10,30
2019,6,재송어린이도서관,철학,20,28
2019,6,재송어린이도서관,철학,30,1
2019,6,재송어린이도서관,철학,40,27
2019,6,재송어린이도서관,철학,50,73
2019,6,재송어린이도서관,철학,60,2
2019,6,재송어린이도서관,철학,70,9
2019,6,재송어린이도서관,철학,80,4
2019,6,재송어린이도서관,총류,10,50
2019,6,재송어린이도서관,총류,20,50
2019,6,재송어린이도서관,총류,40,47
2019,6,재송어린이도서관,총류,50,97
2019,6,재송어린이도서관,총류,60,6
2019,6,재송어린이도서관,총류,70,4
2019,6,재송어린이도서관,총류,90,1
2019,6,정관도서관,기술과학,10,115
2019,6,정관도서관,기술과학,20,88
2019,6,정관도서관,기술과학,30,42
2019,6,정관도서관,기술과학,40,339
2019,6,정관도서관,기술과학,50,209
2019,6,정관도서관,기술과학,60,73
2019,6,정관도서관,기술과학,70,48
2019,6,정관도서관,기술과학,80,12
2019,6,정관도서관,문학,10,2484
2019,6,정관도서관,문학,20,916
2019,6,정관도서관,문학,30,227
2019,6,정관도서관,문학,40,1585
2019,6,정관도서관,문학,50,2377
2019,6,정관도서관,문학,60,323
2019,6,정관도서관,문학,70,262
2019,6,정관도서관,문학,80,151
2019,6,정관도서관,문학,90,5
2019,6,정관도서관,사회과학,10,493
2019,6,정관도서관,사회과학,20,173
2019,6,정관도서관,사회과학,30,108
2019,6,정관도서관,사회과학,40,680
2019,6,정관도서관,사회과학,50,794
2019,6,정관도서관,사회과학,60,123
2019,6,정관도서관,사회과학,70,62
2019,6,정관도서관,사회과학,80,4
2019,6,정관도서관,언어,10,242
2019,6,정관도서관,언어,20,127
2019,6,정관도서관,언어,30,23
2019,6,정관도서관,언어,40,211
2019,6,정관도서관,언어,50,392
2019,6,정관도서관,언어,60,37
2019,6,정관도서관,언어,70,28
2019,6,정관도서관,언어,80,9
2019,6,정관도서관,역사,10,503
2019,6,정관도서관,역사,20,162
2019,6,정관도서관,역사,30,63
2019,6,정관도서관,역사,40,419
2019,6,정관도서관,역사,50,484
